COUNTRY,ID,Neighbourhood,Government,Scientist,Journalist,Doctor and Nurses,Philantropist,Traditional Healers
Mali,191138311,1,1,1,3,1,1,1
Mali,183861604,2,3,3,3,2,3,1
Mali,186311437,3,3,1,1,1,3,1
Mali,200179241,2,2,2,1,2,1,2
Mali,151242786,3,3,2,3,3,2,2
Mali,192550782,4,2,2,1,3,1,4
Mali,151217490,2,3,2,3,2,2,2
Mali,128573586,99,1,2,2,2,99,1
Mali,201900741,4,2,2,4,2,4,2
Mali,194643909,1,1,2,1,1,1,1
Mali,121150099,4,4,3,2,2,4,1
Mali,184312226,4,3,3,4,2,2,2
Mali,120061497,1,2,2,4,3,1,2
Mali,179497225,99,3,1,1,4,3,4
Mali,136679488,2,1,1,1,1,2,1
Mali,172936718,2,4,2,1,2,3,1
Mali,125371576,2,2,2,4,2,2,2
Mali,119564095,2,2,2,3,2,4,2
Mali,186707409,3,2,2,2,2,2,2
Mali,136641993,1,4,1,3,2,3,4
Mali,134482343,3,4,1,3,3,3,1
Mali,193293901,1,3,3,3,3,2,1
Mali,180172268,3,3,2,3,2,3,3
Mali,177954564,4,2,2,3,3,2,1
Mali,125504108,1,1,1,1,1,1,1
Mali,154330691,1,2,2,2,2,2,1
Mali,162753960,3,4,4,1,3,4,3
Mali,181548746,4,4,2,2,2,3,4
Mali,137399321,1,4,2,1,4,99,2
Mali,156297729,1,2,99,1,2,1,2
Mali,130781938,1,2,1,1,1,99,1
Mali,125173261,1,4,3,4,1,3,99
Mali,171909635,2,99,99,3,2,1,4
Mali,113266495,1,3,3,2,1,3,3
Mali,209331283,3,3,3,3,3,3,3
Mali,171727031,3,3,3,2,2,2,1
Mali,150824407,1,1,1,1,2,1,2
Mali,128738286,2,2,2,99,2,2,2
Mali,203733965,1,3,1,1,2,3,1
Mali,137505308,1,4,3,1,1,2,2
Mali,206362819,1,1,1,1,1,1,1
Mali,184337863,2,2,2,3,2,99,2
Mali,113001811,1,3,1,1,3,1,1
Mali,169239673,2,2,2,2,2,2,1
Mali,141061098,1,1,4,1,4,4,1
Mali,183036292,1,1,1,1,1,1,1
Mali,131453741,2,2,1,99,1,99,99
Mali,196781593,4,2,3,3,1,1,3
Mali,153269046,1,3,2,2,1,3,1
Mali,164035107,1,3,3,2,3,2,3
Mali,169406888,4,3,3,3,2,3,2
Mali,198303046,3,3,1,3,3,2,3
Mali,203446488,99,99,2,2,1,2,1
Mali,168538441,2,3,2,2,2,2,2
Mali,135038749,3,3,3,3,3,3,3
Mali,111886397,1,1,2,3,1,99,1
Mali,203102191,1,1,3,3,3,3,2
Mali,139777227,1,2,2,2,2,1,1
Mali,121252054,1,3,1,1,1,1,1
Mali,118892332,1,1,1,3,1,3,4
Mali,131704958,3,2,3,2,3,2,2
Mali,161906054,3,2,1,2,2,2,2
Mali,113591060,3,3,2,1,1,2,1
Mali,141651907,2,2,2,3,2,2,2
Mali,143711993,2,2,1,1,1,1,1
Mali,173706034,1,2,2,2,2,2,2
Mali,111794036,3,2,3,3,2,2,1
Mali,168883822,3,2,3,3,3,1,3
Mali,174465119,3,2,2,2,3,2,3
Mali,210345121,4,2,4,4,4,2,1
Mali,206863089,99,2,2,2,2,2,2
Mali,192538015,1,3,3,1,3,1,1
Mali,170795443,99,1,99,99,1,99,2
Mali,119091781,1,1,1,1,1,3,1
Mali,148374189,3,3,2,3,2,3,2
Mali,132132828,1,99,1,1,1,1,1
Mali,200631067,3,3,3,3,3,4,2
Mali,123790728,4,4,99,2,3,2,3
Mali,206643164,1,4,2,3,2,3,2
Mali,149104827,4,4,3,3,4,2,3
Mali,171789781,1,1,1,1,1,1,1
Mali,120109038,4,3,1,4,1,4,4
Mali,196162170,2,2,2,2,2,2,2
Mali,177475995,4,99,99,99,99,99,99
Mali,200103764,1,2,3,4,2,2,1
Mali,182547525,3,3,3,3,3,3,3
Mali,198525053,1,2,2,2,1,2,2
Mali,199297598,2,4,4,4,4,4,4
Mali,119888315,4,3,3,3,3,3,1
Mali,191068529,4,4,3,2,2,1,2
Mali,196891961,1,2,2,2,2,1,2
Mali,184945680,2,2,2,2,2,1,2
Mali,152195042,1,1,1,3,1,1,2
Mali,176667651,2,2,1,2,2,2,1
Mali,200742660,2,2,1,2,1,1,1
Mali,168832270,2,3,3,2,2,3,2
Mali,138459579,2,2,1,1,2,2,3
Mali,130915834,1,1,1,1,1,2,1
Mali,194211737,1,1,1,1,2,2,1
Mali,210922573,1,2,1,1,3,1,1
Mali,200977880,2,3,1,3,1,1,1
Mali,143103294,2,3,2,3,3,2,3
Mali,164767392,3,3,3,3,3,1,3
Mali,112764773,3,2,1,1,3,3,1
Mali,116379313,3,2,2,2,3,3,3
Mali,159196993,2,2,2,3,2,2,2
Mali,152512289,1,3,1,2,2,1,1
Mali,178373825,3,2,2,3,3,3,2
Mali,120855637,1,3,2,2,2,2,2
Mali,203446384,4,1,4,1,1,4,1
Mali,147015312,2,1,2,99,3,1,1
Mali,163931977,1,1,4,1,1,4,1
Mali,176673178,1,1,1,1,1,1,1
Mali,161014903,2,4,99,99,1,2,2
Mali,151018353,1,1,1,1,1,1,1
Mali,184127199,1,1,1,3,1,1,1
Mali,211027931,1,4,99,1,3,4,1
Mali,132725621,3,2,2,2,2,2,3
Mali,209425204,3,3,3,1,2,3,2
Mali,131289252,3,3,3,3,3,2,3
Mali,154686884,1,2,2,2,2,1,2
Mali,123087746,1,4,4,1,2,3,1
Mali,184989450,2,99,99,2,99,2,1
Mali,154162466,2,3,2,3,3,3,2
Mali,116073991,2,99,2,1,1,1,1
Mali,187237313,3,3,1,1,1,1,2
Mali,180650260,3,3,2,2,3,2,2
Mali,162408387,3,2,2,2,2,3,2
Mali,177250653,1,99,99,4,2,2,1
Mali,142708385,2,2,2,1,2,2,2
Mali,163890488,1,3,3,3,1,1,1
Mali,165052074,3,4,3,2,99,2,1
Mali,123927053,1,3,1,1,1,1,1
Mali,127187440,99,3,99,3,3,99,2
Mali,185722448,2,3,4,3,3,2,2
Mali,122886069,1,1,1,1,1,1,1
Mali,180431638,1,1,1,1,1,2,1
Mali,210726373,1,3,1,3,3,1,1
Mali,128840307,1,99,1,1,99,99,1
Mali,170504197,1,1,2,3,2,2,2
Mali,186866620,3,3,2,2,2,2,3
Mali,193473439,99,4,2,2,2,1,3
Mali,160907239,3,4,3,3,3,3,2
Mali,114015403,2,2,1,2,1,2,2
Mali,174428098,1,99,1,3,4,1,1
Mali,124449551,2,2,1,2,2,2,2
Mali,207133351,3,3,2,3,2,2,3
Mali,126801321,99,4,3,4,1,3,1
Mali,120211774,1,99,1,1,99,2,4
Mali,188007946,3,3,3,3,3,3,3
Mali,141740990,3,2,1,2,2,1,3
Mali,178233059,2,3,2,1,3,3,2
Mali,152945602,2,1,1,1,1,1,1
Mali,196065413,1,2,1,2,3,99,2
Mali,115020571,2,3,2,2,3,2,1
Mali,134310120,1,3,3,3,1,3,3
Mali,203090540,3,3,3,2,3,2,3
Mali,162749910,1,1,1,1,1,1,1
Mali,173306469,2,4,2,4,2,2,3
Mali,159310035,2,3,4,2,2,1,3
Mali,112956433,2,1,2,2,2,2,3
Mali,163021961,2,1,1,1,2,2,1
Mali,161603513,1,1,1,1,1,1,1
Mali,166938303,2,2,2,3,2,3,3
Mali,127889181,2,1,2,1,2,1,3
Mali,160022005,2,2,3,3,2,1,2
Mali,120838491,1,1,1,3,2,2,1
Mali,135584860,1,4,3,3,4,4,99
Mali,200119217,2,3,2,2,3,2,2
Mali,123372735,3,3,2,3,2,1,1
Mali,130671416,3,1,3,4,1,3,3
Mali,178304305,2,4,99,3,3,4,4
Mali,179030294,2,2,2,2,2,2,2
Mali,135631488,1,3,2,2,2,99,3
Mali,174116502,1,2,2,1,1,1,2
Mali,173006393,1,2,1,3,2,3,1
Mali,143115805,2,3,1,3,3,2,2
Mali,198173390,2,1,2,1,4,1,2
Mali,185260079,1,1,1,3,1,1,1
Mali,159368055,3,2,2,2,3,1,1
Mali,113330132,2,1,2,2,2,2,2
Mali,160130117,2,4,2,2,2,3,1
Mali,168062734,3,99,4,2,3,2,3
Mali,179441559,1,2,1,1,1,2,2
Mali,184532275,1,1,3,3,3,99,4
Mali,202734395,2,2,3,3,3,3,2
Mali,116953118,1,2,1,1,1,99,2
Mali,114768981,1,99,1,1,1,1,2
Mali,204408248,3,4,3,4,4,4,3
Mali,190907002,2,3,2,1,2,3,2
Mali,193845175,3,3,1,3,1,1,3
Mali,116999752,1,1,3,1,1,1,2
Mali,137376533,1,4,1,99,3,2,1
Mali,196015422,1,2,1,3,1,99,1
Mali,117006392,3,3,3,3,3,3,3
Mali,189087604,3,2,2,3,2,2,2
Mali,200684576,3,2,2,3,2,2,3
Mali,186176987,1,4,4,3,3,1,1
Mali,129707084,3,3,2,2,3,3,2
Mali,117737859,1,3,2,1,2,3,1
Mali,150972636,3,3,3,3,3,2,3
Mali,147915670,4,3,1,1,3,4,3
Mali,132594042,1,3,2,1,2,99,3
Mali,193937429,2,2,2,2,2,2,2
Mali,196393522,3,3,2,2,2,2,3
Mali,119065526,2,4,3,4,2,2,2
Mali,115078926,1,2,1,99,2,99,2
Mali,175365453,1,4,1,1,4,1,1
Mali,160923979,2,4,2,3,2,2,2
Mali,182339824,2,3,2,3,3,2,3
Mali,177819064,1,3,3,3,3,1,3
Mali,153506303,2,2,4,3,3,1,3
Mali,175777092,1,3,1,3,1,3,1
Mali,206478017,1,4,2,1,4,99,3
Mali,198501187,2,1,1,2,2,2,2
Mali,147997875,3,2,2,3,2,2,3
Mali,131250330,1,4,2,2,4,4,4
Mali,155768137,2,2,1,1,1,1,2
Mali,196486773,2,2,2,2,2,2,2
Mali,132714074,1,1,1,1,1,4,2
Mali,176563840,3,3,3,3,2,3,2
Mali,115155587,1,1,1,2,1,1,1
Mali,190269726,2,2,2,1,1,1,2
Mali,184888313,2,2,1,2,1,2,1
Mali,145994699,3,3,3,3,3,3,3
Mali,194230554,1,1,3,1,1,2,2
Mali,112098758,1,2,3,1,2,3,1
Mali,120658148,99,2,2,1,2,1,99
Mali,198016076,4,2,3,1,2,1,1
Mali,137262927,3,3,1,3,1,1,3
Mali,148197716,2,2,2,2,2,4,2
Mali,206443110,3,2,1,2,1,3,3
Mali,138356216,2,2,2,2,2,2,2
Mali,201296950,2,3,4,3,3,4,3
Mali,181894357,1,3,1,1,1,1,1
Mali,182929729,1,2,1,2,4,1,1
Mali,162710974,1,2,1,3,1,2,1
Mali,140725515,2,3,2,2,3,2,2
Mali,170378772,1,99,2,4,2,3,2
Mali,142872146,4,2,4,4,2,2,2
Mali,146362584,3,3,2,2,2,2,4
Mali,193183781,3,4,4,3,3,3,3
Mali,207560655,2,4,99,2,2,1,1
Mali,179548889,1,3,3,3,3,1,1
Mali,125732575,3,99,2,3,3,1,1
Mali,151044947,1,1,1,1,1,1,1
Mali,141017507,3,3,3,3,3,99,1
Mali,145855783,3,2,3,2,2,2,2
Mali,192023890,1,1,2,1,1,2,2
Mali,203081740,1,2,2,1,2,2,2
Mali,158464262,2,2,2,2,2,1,1
Mali,172907072,4,4,2,4,1,2,1
Mali,154768625,3,4,3,3,3,1,3
Mali,151642445,1,3,1,1,1,1,1
Mali,150650510,2,99,99,2,2,2,2
Mali,136292084,1,1,1,3,1,1,1
Mali,134956528,2,4,99,3,3,3,1
Mali,206725697,1,4,1,99,4,2,1
Mali,186281849,2,2,99,1,2,3,2
Mali,134301291,4,4,1,1,2,4,4
Mali,203983919,2,2,1,3,2,2,1
Mali,149059588,2,2,2,3,2,2,3
Mali,122684472,1,1,1,1,1,1,2
Mali,191915031,3,4,3,3,3,2,3
Mali,185067812,1,1,99,99,1,99,1
Mali,169548358,4,4,3,3,3,3,3
Mali,183896869,2,3,2,2,1,1,1
Mali,162692153,1,1,1,1,1,1,3
Mali,184073868,2,3,2,2,2,99,3
Mali,200627484,2,1,1,1,1,3,1
Mali,191085447,2,2,2,2,2,2,2
Mali,160493501,3,3,2,2,3,2,2
Mali,175986253,4,2,2,3,1,2,2
Mali,194395901,1,2,1,1,1,2,3
Mali,136795210,4,3,1,1,1,3,1
Mali,137850835,2,99,2,2,2,99,1
Mali,202019829,1,2,1,2,2,2,1
Mali,186661466,2,3,2,1,2,2,2
Mali,193822431,3,4,4,99,2,3,1
Mali,202042560,2,2,1,2,1,2,1
Mali,112186746,2,2,1,2,2,2,2
Mali,127816562,1,1,1,2,1,1,1
Mali,155117332,3,3,99,3,3,1,99
Mali,194884080,1,1,1,1,1,3,1
Mali,114122550,3,3,3,3,3,3,3
Mali,163976843,2,2,1,2,3,1,3
Mali,207398881,3,3,3,1,1,2,3
Mali,203906327,2,2,2,1,2,2,2
Mali,155814766,3,2,3,3,3,3,3
Mali,140484409,1,1,1,1,1,3,3
Mali,185897838,1,2,3,3,3,2,2
Mali,131323018,2,2,2,2,2,2,2
Mali,141149250,2,99,99,99,2,99,2
Mali,210783626,1,4,2,1,2,4,2
Mali,160313375,1,1,2,1,1,1,1
Mali,201737299,1,3,1,4,1,4,1
Mali,158717252,1,2,2,1,2,2,1
Mali,184085067,2,2,1,3,2,1,4
Mali,120599056,3,3,1,1,1,2,1
Mali,180104754,4,4,3,2,3,2,3
Mali,201508932,2,2,2,3,3,3,2
Mali,204361604,2,3,2,2,2,1,3
Mali,167411520,2,1,1,1,2,1,3
Mali,191718106,1,1,1,1,1,1,2
Mali,193742954,2,4,2,2,2,3,4
Mali,162153181,2,2,2,2,2,3,3
Mali,125481190,1,2,2,4,2,1,3
Mali,194569250,99,99,99,99,99,99,99
Mali,112054603,3,3,3,3,3,3,3
Mali,186137582,2,3,2,2,3,1,1
Mali,129336251,2,2,2,2,2,2,2
Mali,122558330,1,1,3,2,2,1,1
Mali,113714639,3,1,2,3,2,1,2
Mali,179515767,3,1,2,1,1,1,1
Mali,170522496,2,4,99,3,3,2,2
Mali,178716858,3,3,2,3,4,3,3
Mali,176791931,2,2,2,3,3,4,1
Mali,168318804,2,4,1,2,2,4,2
Mali,119077089,1,2,1,4,2,2,3
Mali,183714986,1,3,1,3,2,3,3
Mali,141359644,2,2,3,3,3,3,2
Mali,144616728,1,1,1,2,1,2,2
Mali,155751896,2,3,2,3,2,2,3
Mali,155222047,2,3,3,2,2,2,1
Mali,154539751,3,1,4,3,2,4,2
Mali,136834363,1,1,1,2,1,4,2
Mali,120647297,3,3,3,3,3,2,1
Mali,168025470,1,1,3,2,3,2,4
Mali,189309517,1,4,1,2,1,3,1
Mali,161277260,3,3,2,1,3,4,2
Mali,169537343,1,3,2,2,2,2,3
Mali,137534168,1,3,3,2,2,2,1
Mali,205273067,2,4,3,3,4,2,2
Mali,157606554,2,3,99,2,2,2,2
Mali,143605400,1,1,2,1,1,3,1
Mali,176659145,1,1,1,1,1,3,1
Mali,159303499,1,2,2,2,2,2,2
Mali,122141540,2,2,2,2,1,2,3
Mali,114943816,1,1,1,3,1,3,1
Mali,154778039,3,4,1,3,2,2,2
Mali,160568338,3,3,3,99,3,3,3
Mali,144827687,4,2,4,1,4,2,1
Mali,125478456,2,3,3,3,3,2,3
Mali,146429756,1,1,1,1,1,2,1
Mali,175521438,1,1,1,1,1,1,1
Mali,172016844,2,1,1,1,1,1,1
Mali,160892095,4,2,2,2,4,2,2
Mali,133013540,1,1,2,2,1,2,1
Mali,171711798,1,3,3,1,1,1,3
Mali,200852614,2,2,2,2,3,2,3
Mali,197222126,1,1,1,1,1,1,1
Mali,151259700,1,1,1,4,2,2,2
Mali,113122072,1,1,1,1,1,99,1
Mali,182646586,1,1,1,1,1,1,1
Mali,207037412,2,3,2,3,2,99,3
Mali,117364801,3,99,3,99,99,99,1
Mali,152913953,1,1,3,1,1,1,1
Mali,206069122,1,99,3,1,99,1,4
Mali,117437695,1,1,2,2,2,99,2
Mali,167109259,2,1,4,1,1,99,1
Mali,130597227,2,3,2,2,1,2,1
Mali,134657293,1,2,1,1,1,2,1
Mali,111124261,2,3,1,2,2,1,1
Mali,206294490,4,3,1,3,4,4,4
Mali,192498810,2,4,2,2,3,2,4
Mali,194348324,2,4,2,1,2,1,2
Mali,181013334,1,4,99,3,3,1,3
Mali,149428702,2,4,1,3,1,3,3
Mali,203394607,3,3,3,3,3,2,2
Mali,116335270,2,2,2,3,2,2,2
Mali,146877677,4,99,4,1,2,2,1
Mali,189970583,1,2,2,2,1,2,1
Mali,136278289,4,1,1,2,4,1,2
Mali,153335798,2,4,2,2,2,2,2
Mali,162984036,3,3,2,2,2,2,2
Mali,179647893,3,4,2,3,2,1,1
Mali,183945149,99,99,99,99,1,99,99
Mali,168642122,3,3,2,3,2,2,1
Mali,124593378,2,3,2,1,1,2,2
Mali,122587406,1,3,1,3,3,3,3
Mali,154344126,1,1,1,2,1,1,1
Mali,129560156,1,1,3,1,3,4,4
Mali,185767166,2,3,2,4,3,1,3
Mali,112928269,3,3,1,2,2,3,3
Mali,197567936,3,4,3,99,99,4,2
Mali,192153601,1,2,2,2,1,2,2
Mali,142830848,2,3,99,3,1,2,2
Mali,188960747,1,2,2,2,2,2,1
Mali,190539245,3,4,3,3,3,3,3
Mali,176190766,1,1,3,3,3,3,1
Mali,163508094,3,4,3,3,3,3,3
Mali,180772662,2,2,2,2,2,2,2
Mali,159416021,1,1,1,1,1,1,1
Mali,124582296,99,1,1,3,3,1,1
Mali,157762142,2,4,3,2,2,2,2
Mali,194630652,2,2,2,2,2,2,2
Mali,162875911,4,1,1,1,3,2,3
Mali,188510821,1,4,2,2,2,2,4
Mali,176474756,2,3,4,4,2,3,2
Mali,180275364,1,1,1,1,1,2,1
Mali,118623673,1,2,3,2,2,1,1
Mali,176076007,1,1,1,3,1,2,1
Mali,170398886,2,2,2,2,2,3,2
Mali,199522969,2,4,2,3,3,3,4
Mali,111161119,3,4,3,3,3,1,4
Mali,148906337,2,2,2,1,2,1,2
Mali,128267680,1,1,3,3,1,99,1
Mali,205050704,3,3,3,3,2,1,3
Mali,123374670,1,3,1,1,1,1,3
Mali,140564228,3,2,4,3,2,99,1
Mali,152712907,4,3,3,2,2,2,3
Mali,145681493,2,3,3,2,2,2,2
Mali,128474346,1,2,2,2,2,2,2
Mali,170608862,4,3,2,1,2,2,1
Mali,206031587,1,1,1,1,1,1,1
Mali,172995754,3,4,3,2,2,2,1
Mali,169561535,2,3,2,2,2,2,2
Mali,208786401,3,3,1,1,2,3,3
Mali,200441037,1,3,3,4,1,3,3
Mali,200069564,1,1,1,1,1,1,1
Mali,186079217,1,99,1,4,3,1,2
Mali,158121163,3,3,2,2,3,99,3
Mali,125011394,3,2,3,3,2,3,2
Mali,203327727,3,3,3,3,3,3,3
Mali,149136546,1,2,2,1,1,2,2
Mali,112585611,1,2,2,1,3,2,1
Mali,114615784,1,4,1,1,1,2,1
Mali,116692978,2,3,3,3,3,3,3
Mali,188847698,1,99,99,4,99,99,2
Mali,116323243,2,2,2,2,2,3,3
Mali,195205923,3,3,2,4,2,99,3
Mali,163890935,1,3,1,3,3,1,3
Mali,192067402,3,3,1,3,2,1,2
Mali,125569084,2,2,4,2,2,2,2
Mali,185892936,1,1,1,1,1,3,1
Mali,115506778,1,3,2,2,2,1,2
Mali,115934590,1,1,1,1,4,1,1
Mali,128485728,3,3,3,3,3,3,3
Mali,166476188,3,3,2,3,2,2,1
Mali,129341988,2,3,1,3,3,1,2
Mali,120657250,2,2,2,3,2,2,3
Mali,159033798,1,2,3,2,1,1,4
Mali,199541010,4,3,3,1,3,3,1
Mali,113014547,2,2,2,2,2,3,3
Mali,125952535,1,3,1,1,1,1,1
Mali,179763921,1,2,1,3,1,1,1
Mali,200746892,2,4,2,2,2,1,1
Mali,175439568,2,2,1,3,2,2,2
Mali,138861191,2,2,2,2,2,2,2
Mali,122418390,3,2,1,1,3,1,1
Mali,132317209,1,3,1,1,4,1,3
Mali,137129096,4,4,2,2,3,4,3
Mali,137212177,2,1,99,3,1,2,1
Mali,149528339,2,3,2,3,2,2,3
Mali,130877980,1,3,1,2,1,3,1
Mali,168912553,2,3,3,3,2,3,4
Mali,147210356,3,4,2,3,3,1,1
Mali,137696425,4,99,3,3,3,99,2
Mali,188211523,1,1,2,1,1,1,1
Mali,157791040,1,2,2,2,2,1,1
Mali,174617235,2,1,2,2,2,2,2
Mali,123936973,2,2,4,4,2,2,1
Mali,204882121,1,4,3,3,3,1,2
Mali,205950472,2,1,4,3,1,1,1
Mali,204957979,2,2,2,4,2,2,2
Mali,113496731,3,2,3,3,2,2,1
Mali,195356533,1,1,2,2,4,3,1
Mali,167731173,2,2,2,3,3,2,3
Mali,179702765,2,2,2,2,2,99,2
Mali,137286742,1,3,2,1,2,3,1
Mali,194965172,1,1,1,1,2,3,1
Mali,161974538,3,3,3,3,3,1,4
Mali,124873842,1,2,1,1,2,3,2
Mali,190961871,1,3,2,3,3,3,3
Mali,162970458,2,3,2,1,2,2,2
Mali,120978617,1,2,2,2,3,3,1
Mali,199780112,2,99,99,99,99,99,99
Mali,132017702,2,3,2,3,2,1,2
Mali,200053032,2,3,3,2,2,99,2
Mali,138388580,1,1,2,1,1,99,1
Mali,207747495,3,4,4,1,4,3,4
Mali,188529572,3,3,3,3,3,3,3
Mali,162318177,3,4,2,3,3,99,1
Mali,152025342,1,4,4,3,3,3,3
Mali,140464460,3,3,3,3,3,2,4
Mali,187905334,1,3,3,3,2,3,2
Mali,170925606,1,3,99,99,1,99,1
Mali,136649511,3,3,3,2,2,3,3
Mali,169379782,4,4,2,3,2,3,4
Mali,201190757,2,2,1,2,3,2,1
Mali,148952374,3,99,3,4,3,2,2
Mali,129914050,3,3,2,3,2,3,2
Mali,193343209,3,3,1,3,3,1,1
Mali,132966237,1,4,2,3,1,1,99
Mali,147396241,4,2,4,4,4,2,4
Mali,145226476,2,3,2,3,2,1,2
Mali,164239366,1,3,1,3,3,2,2
Mali,125642035,2,2,2,1,1,2,2
Mali,183954184,1,1,1,1,1,1,1
Mali,161044873,2,4,1,2,2,2,1
Mali,152964002,1,2,2,1,1,4,1
Mali,146075992,1,1,1,1,1,1,1
Mali,171358261,3,3,3,4,2,3,3
Mali,168680055,1,4,3,3,2,2,2
Mali,185608348,3,4,1,1,1,1,1
Mali,139611442,4,2,2,2,2,4,4
Mali,143855541,1,3,1,1,1,1,1
Mali,186334529,1,4,3,2,2,1,1
Mali,209667939,1,1,1,1,1,1,1
Mali,151286850,3,1,1,1,1,1,1
Mali,174013109,1,3,99,3,3,1,1
Mali,172244680,2,3,2,2,3,1,3
Mali,147809657,1,1,3,4,2,2,3
Mali,151461654,1,99,1,1,1,99,1
Mali,154904166,1,2,3,2,2,1,2
Mali,120371817,1,1,1,1,1,1,1
Mali,164916012,1,1,1,1,1,1,1
Mali,139820149,3,2,2,2,2,1,2
Mali,150046916,1,1,1,1,3,1,1
Mali,168427117,2,2,2,2,2,3,1
Mali,141286565,1,1,1,1,1,1,1
Mali,186060877,3,1,4,1,1,3,1
Mali,162857314,3,3,1,1,1,2,3
Mali,189035884,4,3,1,1,3,4,1
Mali,186107528,1,3,3,1,3,1,1
Mali,136955435,1,2,1,2,1,1,2
Mali,188053201,3,4,3,3,3,3,3
Mali,141979607,2,2,2,2,2,1,2
Mali,209964310,2,2,1,3,2,3,3
Mali,128953721,1,3,3,2,1,3,2
Mali,113671887,3,4,4,3,3,4,2
Mali,118019089,1,99,1,2,2,1,99
Mali,200188296,4,1,99,4,3,4,1
Mali,168037735,1,1,1,2,2,1,1
Mali,176929290,1,2,2,1,1,3,4
Mali,148122915,3,4,4,2,3,3,3
Mali,121034661,3,3,3,3,3,99,3
Mali,129498138,2,3,2,2,3,2,2
Mali,121940381,1,2,2,1,1,2,1
Mali,173485770,3,4,99,3,2,4,4
Mali,170512342,1,4,99,99,99,1,1
Mali,181354003,1,3,2,2,4,2,4
Mali,116158566,2,3,4,3,2,3,3
Mali,120107620,1,1,1,1,1,1,1
Mali,116428811,3,1,2,2,1,1,3
Mali,147220670,3,4,3,4,1,4,4
Mali,197724074,1,1,1,1,1,4,3
Mali,191962429,2,2,2,4,2,1,3
Mali,174579470,2,3,1,1,2,1,3
Mali,137445294,2,3,2,1,2,2,2
Mali,163414464,99,99,1,1,99,1,1
Mali,146943924,2,3,3,3,1,1,3
Mali,202184065,1,2,1,3,1,3,3
Mali,171444456,2,4,2,4,4,2,4
Mali,169217519,1,2,3,1,1,3,2
Mali,122897800,2,2,1,1,1,2,1
Mali,184316581,2,2,1,1,1,2,2
Mali,128049256,1,4,2,2,3,2,3
Mali,148076237,1,3,1,1,1,4,3
Mali,174317610,4,1,4,4,4,4,4
Mali,164721456,1,1,1,1,1,1,1
Mali,210442547,2,2,1,2,1,3,1
Mali,155247300,2,3,3,1,3,3,3
Mali,141252597,2,1,2,2,1,1,3
Mali,195828060,2,2,2,4,3,2,2
Mali,197052279,3,3,2,2,2,2,1
Mali,146364438,3,4,2,1,3,4,2
Mali,209745418,1,1,1,4,1,3,1
Mali,136497589,1,4,3,4,4,1,3
Mali,119659287,2,3,3,4,2,2,2
Mali,134491878,1,4,1,3,2,4,1
Mali,144077653,3,3,3,3,3,1,2
Mali,129216173,1,2,1,2,2,1,1
Mali,154217401,3,3,3,1,3,3,3
Mali,206951920,2,2,2,2,2,2,3
Mali,189657459,2,3,3,2,2,2,2
Mali,206209564,2,99,99,1,2,2,2
Mali,121660300,1,2,3,1,1,1,4
Mali,180110706,1,1,1,1,1,1,1
Mali,177674952,1,2,1,2,2,2,2
Mali,147641783,1,1,1,2,1,3,2
Mali,146175071,2,2,2,2,2,1,2
Mali,185458157,3,3,3,3,2,3,3
Mali,114246261,1,2,2,2,2,2,2
Mali,139258781,2,3,2,3,3,1,2
Mali,189878178,1,1,2,1,1,3,1
Mali,138818765,1,3,3,3,1,1,1
Mali,204911268,1,2,2,1,1,2,2
Mali,119388591,2,2,2,2,1,2,3
Mali,182943580,3,3,3,3,3,3,3
Mali,147728850,99,99,99,99,99,99,99
Mali,177654003,1,3,3,3,2,3,1
Mali,132315135,3,1,1,4,1,3,3
Mali,186450739,3,3,3,2,3,3,1
Mali,119092563,1,3,1,4,1,1,1
Mali,210702464,2,99,2,1,2,1,1
Mali,167953714,2,3,2,2,2,2,1
Mali,203000639,1,1,1,4,1,1,1
Mali,171852687,1,1,2,2,1,1,1
Mali,147396532,4,4,2,4,4,4,4
Mali,185234382,3,3,2,3,2,3,3
Mali,153009114,3,3,3,3,3,3,3
Mali,199523353,3,3,1,2,1,3,2
Mali,186470604,4,1,3,1,1,4,3
Mali,144746302,2,2,1,4,2,2,2
Mali,148746534,2,4,2,2,4,2,2
Mali,128694388,1,3,2,3,3,1,3
Mali,202306443,2,3,3,3,2,3,3
Mali,175263534,1,3,3,1,1,1,1
Mali,195941636,2,2,2,2,3,2,3
Mali,191811998,1,4,1,4,1,1,1
Mali,166795229,3,2,2,3,2,4,4
Mali,205036286,4,1,3,2,3,1,3
Mali,121024724,2,2,99,2,2,1,2
Mali,186593413,2,2,1,3,2,2,2
Mali,112311753,2,2,2,2,2,2,2
Mali,188878263,4,3,1,3,1,4,1
Mali,123946441,2,3,3,3,3,3,2
Mali,120931241,1,1,2,1,1,1,1
Mali,197663256,1,3,3,3,1,3,3
Mali,134721028,3,1,1,1,3,1,2
Mali,178812096,2,3,1,2,2,3,1
Mali,187461686,2,2,2,2,1,2,2
Mali,201407369,2,1,1,1,1,1,3
Mali,172097962,1,99,3,1,3,2,1
Mali,197435919,4,4,1,1,2,2,2
Mali,117079070,4,3,3,3,4,1,2
Mali,154689045,2,4,2,2,2,2,1
Mali,187909922,1,99,3,1,2,3,3
Mali,174857678,3,3,2,2,3,3,1
Mali,207870169,1,3,2,2,3,99,2
Mali,140997167,4,3,3,2,3,3,1
Mali,150884549,4,4,99,1,99,1,2
